Date,Species,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Station,Tavg,Depart,Heat,CodeSum,PrecipTotal,SeaLevel,ResultDir,AvgSpeed,Sunrise_1,Sunset_1,daylight_duration,Humidity
2013-07-12,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.777921,9,33,1,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX RESTUANS,T008,42.008314,-87.777921,9,45,1,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX RESTUANS,T012,41.991429,-87.747113,8,28,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX RESTUANS,T012,41.991429,-87.747113,8,46,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX RESTUANS,T012,41.991429,-87.747113,8,50,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,9,49,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,9,30,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX RESTUANS,T013,41.923738,-87.785288,9,5,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX PIPIENS/RESTUANS,T018,42.010412,-87.66214,8,2,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX RESTUANS,T018,42.010412,-87.66214,8,1,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX PIPIENS/RESTUANS,T030,41.89923,-87.716788,9,40,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX RESTUANS,T030,41.89923,-87.716788,9,1,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX PIPIENS/RESTUANS,T017,41.960616,-87.777189,9,5,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX RESTUANS,T017,41.960616,-87.777189,9,2,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,9,4,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX PIPIENS/RESTUANS,T027,41.984809,-87.728492,8,7,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX RESTUANS,T027,41.984809,-87.728492,8,9,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX PIPIENS/RESTUANS,T009,41.992478,-87.862995,8,44,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX RESTUANS,T009,41.992478,-87.862995,8,26,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX RESTUANS,T009,41.992478,-87.862995,8,50,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX RESTUANS,T009,41.992478,-87.862995,8,45,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX RESTUANS,T009,41.992478,-87.862995,8,50,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,9,48,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,9,20,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,9,7,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX RESTUANS,T900,41.974689,-87.890615,9,18,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX RESTUANS,T900,41.974689,-87.890615,9,14,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX RESTUANS,T900,41.974689,-87.890615,9,50,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX RESTUANS,T900,41.974689,-87.890615,9,34,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX RESTUANS,T900,41.974689,-87.890615,9,41,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX RESTUANS,T900,41.974689,-87.890615,9,50,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX RESTUANS,T900,41.974689,-87.890615,9,27,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX RESTUANS,T903,41.957799,-87.930995,5,6,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX PIPIENS/RESTUANS,T222,41.925198,-87.746381,8,1,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX RESTUANS,T222,41.925198,-87.746381,8,3,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX RESTUANS,T223,41.973845,-87.805059,9,4,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX PIPIENS/RESTUANS,T224,41.947227,-87.671457,9,16,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX RESTUANS,T224,41.947227,-87.671457,9,7,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX PIPIENS/RESTUANS,T230,41.904194,-87.756155,9,9,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX RESTUANS,T230,41.904194,-87.756155,9,18,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX PIPIENS/RESTUANS,T228,41.951866,-87.725057,8,17,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX RESTUANS,T228,41.951866,-87.725057,8,46,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX RESTUANS,T228,41.951866,-87.725057,8,29,1,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX PIPIENS/RESTUANS,T231,41.98728,-87.666066,8,50,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX PIPIENS/RESTUANS,T231,41.98728,-87.666066,8,37,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX RESTUANS,T231,41.98728,-87.666066,8,19,1,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX RESTUANS,T231,41.98728,-87.666066,8,44,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX PIPIENS/RESTUANS,T232,41.912563,-87.668055,9,23,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX RESTUANS,T232,41.912563,-87.668055,9,4,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX RESTUANS,T233,42.009876,-87.807277,9,10,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX RESTUANS,T236,41.994679,-87.770899,8,39,0,1.0,71.0,-2.0,0.0,Clear,0.0,30.1,8,4.8,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,52.98
2013-07-12,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,8,45,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T048,41.867108,-87.654224,8,19,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T094,41.720848,-87.666014,9,2,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T094,41.720848,-87.666014,9,12,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,8,27,1,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T159,41.732984,-87.649642,8,44,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T031,41.801498,-87.763416,9,37,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T031,41.801498,-87.763416,9,11,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T089,41.723195,-87.64997,5,7,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T089,41.723195,-87.64997,5,4,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,9,35,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,9,50,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T090,41.868077,-87.666901,9,27,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T135,41.662014,-87.724608,8,36,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX TERRITANS,T135,41.662014,-87.724608,8,1,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,9,3,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T152,41.846075,-87.716277,9,3,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,9,29,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,9,50,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,9,50,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T158,41.682587,-87.707973,9,36,1,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T158,41.682587,-87.707973,9,39,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T043,41.857402,-87.694991,8,3,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T043,41.857402,-87.694991,8,1,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,9,34,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,9,50,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T047,41.868142,-87.696269,9,28,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T095,41.704336,-87.703736,8,7,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,8,36,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T061,41.801179,-87.679447,8,36,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T062,41.800737,-87.71188,8,23,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T062,41.800737,-87.71188,8,36,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T062,41.800737,-87.71188,8,47,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T065,41.778297,-87.752411,9,26,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T065,41.778297,-87.752411,9,37,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,8,30,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T066,41.77166,-87.703047,8,24,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T069,41.768388,-87.678649,8,3,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T069,41.768388,-87.678649,8,10,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,8,25,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T073,41.773215,-87.60088,8,9,1,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T074,41.822536,-87.666343,9,50,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T074,41.822536,-87.666343,9,46,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T074,41.822536,-87.666343,9,26,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T077,41.778748,-87.586427,8,1,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,9,19,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T079,41.766202,-87.562889,9,6,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,9,6,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T080,41.754676,-87.612922,9,9,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T082,41.803423,-87.642984,8,40,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T082,41.803423,-87.642984,8,8,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T083,41.754292,-87.590773,9,5,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T083,41.754292,-87.590773,9,9,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,8,17,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T114,41.798697,-87.736812,8,30,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,9,36,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T155,41.776156,-87.778927,9,3,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,9,1,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T063,41.82561,-87.726549,9,12,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,27,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,29,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,50,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T115,41.673408,-87.599862,5,14,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T115,41.673408,-87.599862,5,50,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T115,41.673408,-87.599862,5,50,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T115,41.673408,-87.599862,5,43,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,5,12,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
2013-07-12,CULEX RESTUANS,T138,41.726465,-87.585413,5,32,0,2.0,71.0,-2.0,0.0,Clear,0.0,30.09,8,5.4,1900-01-01 04:27:00,1900-01-01 19:28:00,0 days 15:01:00,54.95
